EQU_ID;MODELE;CONSTRUCTEUR;MOTEUR
E00005389;MD017;C007;MT014
E00005698;MD017;C007;MT014
E00005632;MD016;C007;MT011
E00006393;MD017;C007;MT014
E00005086;MD037;C007;MT010
E00000266;MD040;C008;MT035
E00005378;MD017;C007;MT014
E00006106;MD016;C007;MT011
E00006173;MD052;C011;MT050
E00005178;MD017;C007;MT014
E00005413;MD017;C007;MT014
E00005966;MD051;C011;MT049
E00000327;MD041;C008;MT036
E00000263;MD040;C008;MT035
E00005188;MD017;C007;MT014
E00006000;MD051;C011;MT049
E00020870;MD014;C007;MT013
E00006384;MD017;C007;MT014
E00005667;MD030;C006;MT027
E00004966;MD037;C007;MT010
E00024190;MD047;C008;MT032
E00004834;MD045;C008;MT033
E00006579;MD015;C007;MT012
E00001914;MD011;C002;MT039
E00006215;MD017;C007;MT014
E00005039;MD037;C007;MT010
E00000233;MD017;C007;MT014
E00006346;MD017;C007;MT014
E00006295;MD052;C011;MT050
E00005968;MD051;C011;MT049
E00034493;MD047;C008;MT032
E00000301;MD040;C008;MT035
E00005546;MD017;C007;MT014
E00023171;MD014;C007;MT013
E00006578;MD015;C007;MT012
E00005241;MD045;C008;MT033
E00001852;MD011;C002;MT039
E00022550;MD014;C007;MT013
E00006151;MD052;C011;MT050
E00001898;MD011;C002;MT039
E00005534;MD017;C007;MT014
E00006557;MD015;C007;MT012
E00005488;MD017;C007;MT014
E00006472;MD041;C008;MT036
E00006370;MD017;C007;MT014
E00003990;MD004;C007;MT009
E00004935;MD040;C008;MT034
E00005656;MD051;C011;MT049
E00021073;MD026;C013;MT006
E00006456;MD015;C007;MT012
E00034833;MD012;C002;MT004
E00006023;MD017;C007;MT014
E00004406;MD045;C008;MT033
E00005785;MD017;C007;MT014
E00025272;MD014;C007;MT013
E00004936;MD040;C008;MT034
E00005063;MD037;C007;MT010
E00005468;MD017;C007;MT014
E00004813;MD045;C008;MT033
E00049611;MD016;C007;MT011
E00004241;MD002;C007;MT008
E00054390;MD012;C002;MT004
E00022591;MD012;C002;MT004
E00050191;MD041;C008;MT036
E00005432;MD051;C011;MT049
E00000310;MD040;C008;MT035
E00006477;MD016;C007;MT011
E00006167;MD052;C011;MT050
E00005710;MD017;C007;MT014
E00004328;MD045;C008;MT033
E00068430;MD046;C008;MT029
E00004667;MD040;C008;MT035
E00006293;MD052;C011;MT050
E00073752;MD046;C008;MT029
E00078810;MD046;C008;MT029
E00017703;MD016;C007;MT011
E00019370;MD047;C008;MT032
E00006053;MD017;C007;MT014
E00023177;MD014;C007;MT013
E00006062;MD017;C007;MT014
E00202731;MD010;C002;MT000
E00006297;MD052;C011;MT050
E00043953;MD012;C002;MT004
E00159911;MD046;C008;MT029
E00004118;MD037;C007;MT010
E00231971;MD066;C007;MT023
E00204175;MD046;C008;MT029
E00056792;MD014;C007;MT013
E00074830;MD046;C008;MT029
E00062266;MD044;C008;MT032
E00005436;MD051;C011;MT049
E00006116;MD022;C007;MT011
E00052832;MD016;C007;MT011
E00250212;MD066;C007;MT023
E00176310;MD010;C002;MT000
E00203847;MD013;C002;MT002
E00248012;MD066;C007;MT023
E00026493;MD036;C013;MT048
E00027272;MD014;C007;MT013
E00203851;MD013;C002;MT002
E00005722;MD017;C007;MT014
E00275196;MD033;C006;MT022
E00276394;MD063;C007;MT023
E00021090;MD014;C007;MT013
E00277911;MD043;C008;MT031
E00022011;MD012;C002;MT004
E00060052;MD047;C008;MT032
E00273697;MD066;C007;MT023
E00289988;MD063;C007;MT023
E00285947;MD062;C007;MT023
E00278173;MD063;C007;MT023
E00276272;MD066;C007;MT023
E00019553;MD047;C008;MT032
E00277208;MD062;C007;MT017
E00271569;MD013;C002;MT002
E00271324;MD066;C007;MT023
E00152791;MD013;C002;MT002
E00277513;MD033;C006;MT022
E00298930;MD062;C007;MT023
E00285368;MD049;C008;MT037
E00278163;MD063;C007;MT023
E00005967;MD051;C011;MT049
E00286907;MD033;C006;MT022
E00315491;MD063;C007;MT023
E00287908;MD033;C006;MT022
E00330436;MD043;C008;MT031
E00277004;MD062;C007;MT017
E00070670;MD018;C007;MT019
E00006183;MD039;C005;MT005
E00271809;MD013;C002;MT002
E00299590;MD033;C006;MT022
E00278667;MD033;C006;MT022
E00225231;MD013;C002;MT002
E00340210;MD067;C012;MT054
E00272707;MD066;C007;MT023
E00340500;MD062;C007;MT023
E00341234;MD062;C007;MT023
E00343515;MD063;C007;MT023
E00345773;MD063;C007;MT023
E00306572;MD033;C006;MT022
E00303054;MD043;C008;MT031
E00284169;MD049;C008;MT037
E00339170;MD062;C007;MT023
E00006397;MD017;C007;MT014
E00271808;MD013;C002;MT002
E00278164;MD063;C007;MT023
E00218972;MD046;C008;MT029
E00284067;MD049;C008;MT037
E00275752;MD062;C007;MT022
E00300674;MD063;C007;MT023
E00281608;MD049;C008;MT037
E00298700;MD033;C006;MT022
E00361914;MD032;C006;MT016
E00364738;MD064;C007;MT024
E00283547;MD049;C008;MT037
E00364755;MD064;C007;MT024
E00373429;MD006;C000;MT0-1
E00375046;MD006;C000;MT0-1
E00005331;MD017;C007;MT014
E00004787;MD017;C007;MT014
E00006363;MD017;C007;MT014
E00006463;MD041;C008;MT036
E00004377;MD045;C008;MT033
E00005918;MD017;C007;MT014
E00005669;MD017;C007;MT014
E00005249;MD037;C007;MT010
E00005927;MD017;C007;MT014
E00000250;MD040;C008;MT035
E00005789;MD017;C007;MT014
E00004944;MD040;C008;MT034
E00004675;MD039;C005;MT005
E00004258;MD002;C007;MT008
E00024711;MD014;C007;MT013
E00021993;MD014;C007;MT013
E00005570;MD017;C007;MT014
E00004860;MD045;C008;MT033
E00017963;MD016;C007;MT011
E00003996;MD004;C007;MT009
E00018809;MD016;C007;MT011
E00003970;MD004;C007;MT009
E00006004;MD051;C011;MT049
E00005134;MD017;C007;MT014
E00000314;MD040;C008;MT035
E00006032;MD017;C007;MT014
E00005190;MD017;C007;MT014
E00029411;MD012;C002;MT004
E00000252;MD040;C008;MT035
E00005917;MD017;C007;MT014
E00005794;MD017;C007;MT014
E00005550;MD017;C007;MT014
E00006519;MD015;C007;MT012
E00019311;MD047;C008;MT032
E00004843;MD045;C008;MT033
E00004763;MD017;C007;MT014
E00005950;MD017;C007;MT014
E00006229;MD017;C007;MT014
E00006207;MD017;C007;MT014
E00005062;MD037;C007;MT010
E00005183;MD017;C007;MT014
E00023010;MD047;C008;MT032
E00006410;MD017;C007;MT014
E00005643;MD016;C007;MT011
E00006514;MD015;C007;MT012
E00000204;MD037;C007;MT010
E00004207;MD002;C007;MT008
E00005978;MD051;C011;MT049
E00005425;MD051;C011;MT049
E00004404;MD045;C008;MT033
E00018563;MD016;C007;MT011
E00006266;MD016;C007;MT011
E00040753;MD014;C007;MT013
E00005008;MD037;C007;MT010
E00006033;MD017;C007;MT014
E00019250;MD047;C008;MT032
E00004676;MD039;C005;MT005
E00019432;MD047;C008;MT032
E00006214;MD017;C007;MT014
E00005727;MD051;C011;MT049
E00005895;MD017;C007;MT014
E00041154;MD047;C008;MT032
E00062250;MD047;C008;MT032
E00062275;MD034;C006;MT019
E00005567;MD017;C007;MT014
E00005427;MD051;C011;MT049
E00005029;MD037;C007;MT010
E00005680;MD051;C011;MT049
E00074250;MD046;C008;MT029
E00074551;MD046;C008;MT029
E00005771;MD017;C007;MT014
E00041634;MD047;C008;MT032
E00005878;MD017;C007;MT014
E00039330;MD014;C007;MT013
E00050190;MD041;C008;MT036
E00217954;MD025;C013;MT001
E00203845;MD013;C002;MT002
E00022913;MD047;C008;MT032
E00237631;MD066;C007;MT023
E00004356;MD045;C008;MT033
E00005221;MD037;C007;MT010
E00257571;MD066;C007;MT023
E00271669;MD066;C007;MT023
E00250972;MD031;C006;MT025
E00271728;MD066;C007;MT023
E00033450;MD016;C007;MT011
E00167071;MD046;C008;MT029
E00272375;MD033;C006;MT022
E00052292;MD016;C007;MT011
E00281090;MD033;C006;MT022
E00275830;MD033;C006;MT022
E00274349;MD033;C006;MT022
E00060891;MD014;C007;MT013
E00278179;MD063;C007;MT023
E00274102;MD033;C006;MT022
E00156211;MD013;C002;MT002
E00271368;MD066;C007;MT023
E00278237;MD066;C007;MT023
E00201131;MD010;C002;MT000
E00280567;MD033;C006;MT022
E00005638;MD016;C007;MT011
E00278154;MD063;C007;MT023
E00006132;MD052;C011;MT050
E00278215;MD062;C007;MT023
E00284447;MD049;C008;MT037
E00047831;MD016;C007;MT011
E00000232;MD017;C007;MT014
E00204171;MD013;C002;MT002
E00037710;MD014;C007;MT013
E00304550;MD007;C000;MT052
E00004791;MD029;C006;MT018
E00005808;MD017;C007;MT014
E00278206;MD062;C007;MT023
E00280987;MD033;C006;MT022
E00282507;MD049;C008;MT037
E00023153;MD014;C007;MT013
E00298811;MD063;C007;MT023
E00331211;MD063;C007;MT023
E00172650;MD010;C002;MT000
E00154530;MD013;C002;MT002
E00058314;MD030;C006;MT027
E00005140;MD017;C007;MT014
E00053152;MD016;C007;MT011
E00273531;MD066;C007;MT023
E00287907;MD033;C006;MT022
E00281610;MD033;C006;MT022
E00345774;MD063;C007;MT023
E00302270;MD043;C008;MT031
E00307870;MD033;C006;MT022
E00307670;MD033;C006;MT022
E00316131;MD043;C008;MT031
E00288728;MD063;C007;MT023
E00204189;MD046;C008;MT029
E00277511;MD043;C008;MT031
E00278508;MD054;C004;MT042
E00271568;MD013;C002;MT002
E00288727;MD063;C007;MT023
E00301419;MD063;C007;MT023
E00285167;MD033;C006;MT022
E00342775;MD063;C007;MT023
E00364747;MD064;C007;MT024
E00037683;MD014;C007;MT013
E00070292;MD030;C006;MT027
E00374765;MD006;C000;MT0-1
E00271371;MD038;C001;MT003
E00006333;MD017;C007;MT014
E00005621;MD040;C008;MT035
E00006352;MD017;C007;MT014
E00019773;MD047;C008;MT032
E00004772;MD017;C007;MT014
E00006191;MD017;C007;MT014
E00004383;MD045;C008;MT033
E00006111;MD016;C007;MT011
E00023189;MD014;C007;MT013
E00005627;MD016;C007;MT011
E00004911;MD037;C007;MT010
E00000184;MD037;C007;MT010
E00006305;MD052;C011;MT050
E00022993;MD047;C008;MT032
E00023195;MD014;C007;MT013
E00005565;MD017;C007;MT014
E00000187;MD037;C007;MT010
E00006354;MD017;C007;MT014
E00004832;MD045;C008;MT033
E00005130;MD017;C007;MT014
E00019572;MD047;C008;MT032
E00006461;MD041;C008;MT036
E00023197;MD014;C007;MT013
E00006082;MD016;C007;MT011
E00005496;MD017;C007;MT014
E00018564;MD016;C007;MT011
E00024372;MD014;C007;MT013
E00005892;MD017;C007;MT014
E00005286;MD017;C007;MT014
E00004661;MD040;C008;MT035
E00005200;MD017;C007;MT014
E00004755;MD017;C007;MT014
E00027270;MD014;C007;MT013
E00005798;MD017;C007;MT014
E00023030;MD012;C002;MT004
E00022790;MD014;C007;MT013
E00005272;MD037;C007;MT010
E00004277;MD002;C007;MT008
E00001848;MD011;C002;MT039
E00005701;MD017;C007;MT014
E00001861;MD011;C002;MT039
E00005888;MD017;C007;MT014
E00041651;MD012;C002;MT004
E00005057;MD037;C007;MT010
E00000255;MD040;C008;MT035
E00005706;MD017;C007;MT014
E00043372;MD014;C007;MT013
E00022695;MD012;C002;MT004
E00056190;MD012;C002;MT004
E00022354;MD012;C002;MT004
E00006362;MD017;C007;MT014
E00024330;MD014;C007;MT013
E00004994;MD037;C007;MT010
E00000229;MD017;C007;MT014
E00006232;MD017;C007;MT014
E00006045;MD017;C007;MT014
E00005608;MD040;C008;MT035
E00006042;MD017;C007;MT014
E00004889;MD037;C007;MT010
E00004851;MD045;C008;MT033
E00033530;MD012;C002;MT004
E00053190;MD016;C007;MT011
E00049270;MD030;C006;MT027
E00006388;MD017;C007;MT014
E00020869;MD014;C007;MT013
E00004671;MD039;C005;MT005
E00053930;MD016;C007;MT011
E00006284;MD052;C011;MT050
E00005858;MD017;C007;MT014
E00005438;MD051;C011;MT049
E00040932;MD047;C008;MT032
E00006303;MD052;C011;MT050
E00059550;MD012;C002;MT004
E00004720;MD037;C007;MT010
E00060110;MD012;C002;MT004
E00026951;MD014;C007;MT013
E00004330;MD045;C008;MT033
E00006179;MD017;C007;MT014
E00019373;MD047;C008;MT032
E00005528;MD017;C007;MT014
E00164650;MD013;C002;MT002
E00203843;MD013;C002;MT002
E00005071;MD037;C007;MT010
E00000326;MD041;C008;MT036
E00005877;MD017;C007;MT014
E00043950;MD012;C002;MT004
E00174430;MD010;C002;MT000
E00060252;MD014;C007;MT013
E00225232;MD013;C002;MT002
E00058831;MD012;C002;MT004
E00069510;MD046;C008;MT029
E00204180;MD046;C008;MT029
E00256453;MD066;C007;MT023
E00274287;MD065;C007;MT017
E00277330;MD033;C006;MT022
E00269950;MD013;C002;MT002
E00277213;MD043;C008;MT031
E00274350;MD033;C006;MT022
E00276387;MD054;C004;MT042
E00253395;MD010;C002;MT000
E00203844;MD013;C002;MT002
E00278141;MD063;C007;MT023
E00277809;MD043;C008;MT031
E00037433;MD026;C013;MT006
E00059433;MD047;C008;MT032
E00006372;MD017;C007;MT014
E00275575;MD062;C007;MT022
E00020872;MD014;C007;MT013
E00060054;MD014;C007;MT013
E00040592;MD014;C007;MT013
E00201611;MD010;C002;MT000
E00288829;MD063;C007;MT023
E00277510;MD043;C008;MT031
E00018909;MD041;C008;MT036
E00060491;MD014;C007;MT013
E00034574;MD012;C002;MT004
E00041090;MD014;C007;MT013
E00277914;MD033;C006;MT022
E00273129;MD066;C007;MT023
E00316790;MD043;C008;MT031
E00284509;MD033;C006;MT022
E00296451;MD062;C007;MT023
E00203834;MD013;C002;MT002
E00040750;MD014;C007;MT013
E00331554;MD043;C008;MT031
E00332132;MD008;C000;MT052
E00285370;MD033;C006;MT022
E00326790;MD033;C006;MT020
E00330070;MD063;C007;MT023
E00331553;MD063;C007;MT023
E00321230;MD062;C007;MT023
E00280494;MD049;C008;MT037
E00328770;MD063;C007;MT023
E00005296;MD017;C007;MT014
E00170714;MD046;C008;MT029
E00273534;MD033;C006;MT022
E00300263;MD043;C008;MT031
E00275755;MD049;C008;MT037
E00005301;MD017;C007;MT014
E00326791;MD033;C006;MT020
E00307750;MD063;C007;MT023
E00339770;MD062;C007;MT023
E00276516;MD043;C008;MT031
E00301339;MD005;C000;MT040
E00341875;MD008;C000;MT052
E00345473;MD063;C007;MT023
E00342319;MD063;C007;MT023
E00370753;MD021;C011;MT051
E00364750;MD064;C007;MT024
E00004753;MD017;C007;MT014
E00001912;MD011;C002;MT039
E00005270;MD037;C007;MT010
E00005938;MD017;C007;MT014
E00004338;MD045;C008;MT033
E00004384;MD045;C008;MT033
E00006243;MD017;C007;MT014
E00004723;MD037;C007;MT010
E00019534;MD047;C008;MT032
E00005792;MD017;C007;MT014
E00004414;MD045;C008;MT033
E00004693;MD037;C007;MT010
E00005483;MD017;C007;MT014
E00006212;MD017;C007;MT014
E00005976;MD051;C011;MT049
E00005377;MD017;C007;MT014
E00005623;MD040;C008;MT035
E00005961;MD051;C011;MT049
E00022751;MD012;C002;MT004
E00006411;MD017;C007;MT014
E00006110;MD016;C007;MT011
E00005947;MD017;C007;MT014
E00006017;MD017;C007;MT014
E00004341;MD045;C008;MT033
E00024210;MD014;C007;MT013
E00021690;MD014;C007;MT013
E00005653;MD040;C008;MT035
E00004255;MD002;C007;MT008
E00005244;MD045;C008;MT033
E00005397;MD017;C007;MT014
E00022750;MD012;C002;MT004
E00004259;MD002;C007;MT008
E00005953;MD017;C007;MT014
E00000306;MD040;C008;MT035
E00006318;MD017;C007;MT014
E00005359;MD017;C007;MT014
E00004078;MD004;C007;MT009
E00000319;MD017;C007;MT014
E00022690;MD053;C009;MT041
E00006406;MD017;C007;MT014
E00004845;MD045;C008;MT033
E00005462;MD017;C007;MT014
E00005569;MD017;C007;MT014
E00005104;MD037;C007;MT010
E00004836;MD045;C008;MT033
E00005015;MD037;C007;MT010
E00005654;MD040;C008;MT035
E00006039;MD039;C005;MT005
E00004703;MD037;C007;MT010
E00004782;MD017;C007;MT014
E00006321;MD017;C007;MT014
E00004057;MD004;C007;MT009
E00004996;MD037;C007;MT010
E00005290;MD017;C007;MT014
E00023150;MD014;C007;MT013
E00025551;MD047;C008;MT032
E00006408;MD017;C007;MT014
E00037631;MD014;C007;MT013
E00039593;MD019;C002;MT048
E00005599;MD016;C007;MT011
E00005598;MD016;C007;MT011
E00005497;MD017;C007;MT014
E00039651;MD014;C007;MT013
E00005580;MD017;C007;MT014
E00005498;MD017;C007;MT014
E00005506;MD017;C007;MT014
E00005479;MD017;C007;MT014
E00005040;MD037;C007;MT010
E00040670;MD014;C007;MT013
E00041330;MD014;C007;MT013
E00022994;MD012;C002;MT004
E00005881;MD017;C007;MT014
E00000253;MD040;C008;MT035
E00029472;MD014;C007;MT013
E00006497;MD016;C007;MT011
E00029490;MD012;C002;MT004
E00062276;MD034;C006;MT019
E00042451;MD014;C007;MT013
E00004336;MD045;C008;MT033
E00005478;MD017;C007;MT014
E00004346;MD045;C008;MT033
E00006161;MD052;C011;MT050
E00004355;MD045;C008;MT033
E00030570;MD014;C007;MT013
E00005518;MD017;C007;MT014
E00068690;MD046;C008;MT029
E00006141;MD052;C011;MT050
E00029951;MD014;C007;MT013
E00000308;MD040;C008;MT035
E00005065;MD037;C007;MT010
E00034535;MD026;C013;MT006
E00017904;MD041;C008;MT036
E00061072;MD014;C007;MT013
E00060890;MD047;C008;MT032
E00062244;MD047;C008;MT032
E00005724;MD051;C011;MT049
E00057191;MD041;C008;MT036
E00176550;MD010;C002;MT000
E00005649;MD030;C006;MT027
E00204181;MD046;C008;MT029
E00005665;MD030;C006;MT027
E00231974;MD010;C002;MT000
E00037393;MD014;C007;MT013
E00022353;MD018;C007;MT019
E00005684;MD051;C011;MT049
E00042390;MD014;C007;MT013
E00027071;MD014;C007;MT013
E00274690;MD062;C007;MT022
E00273299;MD033;C006;MT022
E00275377;MD033;C006;MT022
E00275633;MD033;C006;MT022
E00279247;MD054;C004;MT042
E00276634;MD063;C007;MT023
E00272296;MD033;C006;MT022
E00278927;MD043;C008;MT031
E00278174;MD063;C007;MT023
E00005541;MD017;C007;MT014
E00199291;MD010;C002;MT000
E00270788;MD066;C007;MT023
E00203513;MD010;C002;MT000
E00283948;MD033;C006;MT022
E00298073;MD062;C007;MT023
E00284449;MD049;C008;MT037
E00281668;MD033;C006;MT022
E00298699;MD062;C007;MT023
E00042250;MD014;C007;MT013
E00279387;MD043;C008;MT031
E00289688;MD063;C007;MT023
E00278180;MD063;C007;MT023
E00299190;MD062;C007;MT023
E00022553;MD026;C013;MT006
E00045092;MD026;C013;MT006
E00275375;MD033;C006;MT022
E00006435;MD017;C007;MT014
E00298004;MD033;C006;MT022
E00058833;MD014;C007;MT013
E00023205;MD027;C013;MT006
E00316990;MD043;C008;MT031
E00004716;MD037;C007;MT010
E00289567;MD063;C007;MT023
E00341774;MD063;C007;MT023
E00304170;MD007;C000;MT052
E00040550;MD014;C007;MT013
E00276818;MD043;C008;MT031
E00279487;MD043;C008;MT031
E00289987;MD063;C007;MT023
E00364735;MD064;C007;MT024
E00278188;MD063;C007;MT023
E00345978;MD063;C007;MT023
E00364741;MD064;C007;MT024
E00342313;MD063;C007;MT023
E00006523;MD030;C006;MT027
E00005754;MD030;C006;MT027
E00275195;MD062;C007;MT022
E00277748;MD043;C008;MT031
E00280207;MD054;C004;MT042
E00321130;MD033;C006;MT022
E00326530;MD033;C006;MT020
E00331771;MD043;C008;MT031
E00342133;MD063;C007;MT023
E00341876;MD008;C000;MT052
E00306750;MD062;C007;MT023
E00278113;MD062;C007;MT023
E00342315;MD063;C007;MT023
E00326911;MD063;C007;MT023
E00298003;MD033;C006;MT022
E00365294;MD064;C007;MT024
E00350295;MD062;C007;MT023
E00277327;MD038;C001;MT0-1
E00374253;MD006;C000;MT0-1
E00361254;MD032;C006;MT016
E00005457;MD017;C007;MT014
E00006134;MD052;C011;MT050
E00000312;MD040;C008;MT035
E00004164;MD037;C007;MT010
E00005603;MD016;C007;MT011
E00005716;MD017;C007;MT014
E00005197;MD017;C007;MT014
E00005144;MD017;C007;MT014
E00006270;MD052;C011;MT050
E00006036;MD017;C007;MT014
E00006417;MD017;C007;MT014
E00006296;MD052;C011;MT050
E00005396;MD017;C007;MT014
E00005695;MD017;C007;MT014
E00006136;MD052;C011;MT050
E00005540;MD017;C007;MT014
E00005374;MD017;C007;MT014
E00029030;MD012;C002;MT004
E00001855;MD011;C002;MT039
E00000193;MD037;C007;MT010
E00006440;MD015;C007;MT012
E00006409;MD017;C007;MT014
E00005788;MD017;C007;MT014
E00006462;MD041;C008;MT036
E00006545;MD015;C007;MT012
E00005714;MD017;C007;MT014
E00005512;MD017;C007;MT014
E00006553;MD015;C007;MT012
E00006093;MD016;C007;MT011
E00006172;MD052;C011;MT050
E00001860;MD011;C002;MT039
E00023073;MD047;C008;MT032
E00028972;MD012;C002;MT004
E00005590;MD017;C007;MT014
E00005510;MD017;C007;MT014
E00032570;MD012;C002;MT004
E00004347;MD045;C008;MT033
E00005548;MD030;C006;MT027
E00018951;MD016;C007;MT011
E00005861;MD017;C007;MT014
E00006525;MD030;C006;MT027
E00035930;MD014;C007;MT013
E00006364;MD017;C007;MT014
E00005887;MD017;C007;MT014
E00005844;MD017;C007;MT014
E00005192;MD017;C007;MT014
E00006247;MD017;C007;MT014
E00034831;MD047;C008;MT032
E00039650;MD014;C007;MT013
E00058830;MD012;C002;MT004
E00005426;MD051;C011;MT049
E00005688;MD051;C011;MT049
E00006251;MD017;C007;MT014
E00005624;MD040;C008;MT035
E00037190;MD047;C008;MT032
E00043050;MD012;C002;MT004
E00027870;MD014;C007;MT013
E00041091;MD014;C007;MT013
E00004379;MD045;C008;MT033
E00061490;MD047;C008;MT032
E00072170;MD018;C007;MT019
E00060111;MD047;C008;MT032
E00066190;MD046;C008;MT029
E00006231;MD017;C007;MT014
E00019830;MD014;C007;MT013
E00070550;MD046;C008;MT029
E00004767;MD017;C007;MT014
E00019571;MD047;C008;MT032
E00006236;MD017;C007;MT014
E00217831;MD013;C002;MT002
E00006302;MD052;C011;MT050
E00006482;MD016;C007;MT011
E00005341;MD017;C007;MT014
E00233413;MD013;C002;MT002
E00043333;MD012;C002;MT004
E00001856;MD011;C002;MT039
E00001863;MD011;C002;MT039
E00254051;MD066;C007;MT023
E00238351;MD031;C006;MT025
E00006221;MD017;C007;MT014
E00203842;MD013;C002;MT002
E00273296;MD059;C007;MT017
E00060112;MD014;C007;MT013
E00006170;MD052;C011;MT050
E00203848;MD013;C002;MT002
E00277287;MD062;C007;MT017
E00264971;MD013;C002;MT002
E00199292;MD046;C008;MT029
E00203849;MD013;C002;MT002
E00029550;MD014;C007;MT013
E00005704;MD017;C007;MT014
E00281867;MD049;C008;MT037
E00168950;MD046;C008;MT029
E00276389;MD049;C008;MT037
E00041652;MD012;C002;MT004
E00270348;MD013;C002;MT002
E00005833;MD017;C007;MT014
E00274689;MD066;C007;MT023
E00277749;MD043;C008;MT031
E00274877;MD033;C006;MT022
E00299010;MD028;C013;MT007
E00256911;MD066;C007;MT023
E00278119;MD062;C007;MT023
E00273536;MD066;C007;MT023
E00043371;MD014;C007;MT013
E00299903;MD063;C007;MT023
E00303430;MD005;C000;MT040
E00302750;MD007;C000;MT052
E00314350;MD063;C007;MT023
E00273850;MD043;C008;MT031
E00163372;MD013;C002;MT002
E00161470;MD013;C002;MT002
E00271274;MD066;C007;MT023
E00280209;MD033;C006;MT022
E00273131;MD066;C007;MT023
E00342316;MD063;C007;MT023
E00278187;MD063;C007;MT023
E00062243;MD047;C008;MT032
E00336153;MD008;C000;MT052
E00005762;MD017;C007;MT014
E00288667;MD063;C007;MT023
E00301342;MD043;C008;MT031
E00173251;MD010;C002;MT000
E00319650;MD062;C007;MT023
E00350495;MD062;C007;MT023
E00344135;MD063;C007;MT023
E00342776;MD063;C007;MT023
E00319030;MD043;C008;MT031
E00037711;MD014;C007;MT013
E00037681;MD014;C007;MT013
E00073431;MD046;C008;MT029
E00299973;MD063;C007;MT023
E00345033;MD063;C007;MT023
E00005111;MD039;C005;MT005
E00349993;MD062;C007;MT023
E00364733;MD032;C006;MT016
E00365033;MD032;C006;MT016
E00042951;MD019;C002;MT048
E00017883;MD041;C008;MT036
E00005019;MD037;C007;MT010
E00006490;MD016;C007;MT011
E00000257;MD040;C008;MT035
E00006450;MD015;C007;MT012
E00006520;MD015;C007;MT012
E00005841;MD017;C007;MT014
E00006046;MD017;C007;MT014
E00006079;MD016;C007;MT011
E00005384;MD017;C007;MT014
E00005964;MD051;C011;MT049
E00004874;MD045;C008;MT033
E00006441;MD015;C007;MT012
E00006174;MD052;C011;MT050
E00024230;MD047;C008;MT032
E00006588;MD015;C007;MT012
E00006277;MD052;C011;MT050
E00005169;MD017;C007;MT014
E00006168;MD052;C011;MT050
E00024231;MD047;C008;MT032
E00005744;MD017;C007;MT014
E00023021;MD012;C002;MT004
E00005602;MD016;C007;MT011
E00005619;MD040;C008;MT035
E00005365;MD017;C007;MT014
E00005848;MD017;C007;MT014
E00005375;MD017;C007;MT014
E00005339;MD017;C007;MT014
E00006066;MD017;C007;MT014
E00004162;MD037;C007;MT010
E00005214;MD037;C007;MT010
E00022010;MD012;C002;MT004
E00004401;MD045;C008;MT033
E00004399;MD045;C008;MT033
E00003955;MD004;C007;MT009
E00022194;MD012;C002;MT004
E00005173;MD017;C007;MT014
E00006367;MD017;C007;MT014
E00006546;MD015;C007;MT012
E00005373;MD017;C007;MT014
E00004168;MD037;C007;MT010
E00004969;MD037;C007;MT010
E00035112;MD014;C007;MT013
E00006420;MD017;C007;MT014
E00019249;MD047;C008;MT032
E00037191;MD047;C008;MT032
E00004702;MD037;C007;MT010
E00006164;MD052;C011;MT050
E00006498;MD016;C007;MT011
E00006037;MD039;C005;MT005
E00023200;MD014;C007;MT013
E00005453;MD017;C007;MT014
E00006156;MD052;C011;MT050
E00005863;MD017;C007;MT014
E00005751;MD030;C006;MT027
E00028050;MD014;C007;MT013
E00028930;MD012;C002;MT004
E00005709;MD017;C007;MT014
E00004679;MD016;C007;MT011
E00006208;MD017;C007;MT014
E00043651;MD012;C002;MT004
E00025278;MD014;C007;MT013
E00006300;MD052;C011;MT050
E00029470;MD012;C002;MT004
E00006197;MD017;C007;MT014
E00021071;MD014;C007;MT013
E00006146;MD052;C011;MT050
E00027312;MD014;C007;MT013
E00005443;MD051;C011;MT049
E00043892;MD047;C008;MT032
E00006540;MD047;C008;MT032
E00004854;MD045;C008;MT033
E00062278;MD034;C006;MT019
E00004361;MD045;C008;MT033
E00004788;MD017;C007;MT014
E00005327;MD017;C007;MT014
E00071710;MD046;C008;MT029
E00004303;MD002;C007;MT008
E00069150;MD014;C007;MT013
E00006571;MD015;C007;MT012
E00004990;MD037;C007;MT010
E00005791;MD017;C007;MT014
E00177650;MD010;C002;MT000
E00043452;MD012;C002;MT004
E00028470;MD014;C007;MT013
E00049050;MD016;C007;MT011
E00046470;MD016;C007;MT011
E00041251;MD047;C008;MT032
E00069991;MD046;C008;MT029
E00231975;MD010;C002;MT000
E00041632;MD012;C002;MT004
E00026811;MD047;C008;MT032
E00043890;MD047;C008;MT032
E00001871;MD011;C002;MT039
E00005975;MD051;C011;MT049
E00261076;MD013;C002;MT002
E00003965;MD004;C007;MT009
E00055330;MD012;C002;MT004
E00040150;MD014;C007;MT013
E00006101;MD016;C007;MT011
E00053154;MD016;C007;MT011
E00005690;MD051;C011;MT049
E00006222;MD017;C007;MT014
E00005666;MD030;C006;MT027
E00272768;MD066;C007;MT023
E00274567;MD049;C008;MT037
E00272214;MD066;C007;MT023
E00006423;MD017;C007;MT014
E00276512;MD043;C008;MT031
E00217952;MD013;C002;MT002
E00005795;MD017;C007;MT014
